Date;AdjustedPrice
2023-12-05;9,6696595268222
2023-12-06;9,8864224724322
2023-12-07;9,5240219227404
2023-12-08;9,5849865011932
2023-12-11;9,6594987637467
2023-12-12;9,3038720561052
2023-12-13;9,1658211551199
2023-12-14;9,925503958064
2023-12-15;10,570661715338
2023-12-18;10,780624299066
2023-12-19;10,765354292977
2023-12-20;10,620289235128
2023-12-21;10,68900426253
2023-12-22;10,906601849303
2023-12-27;10,31107161182
2023-12-28;10,204181569194
2023-12-29;10,173641557016
2024-01-02;10,36069913161
2024-01-03;10,70427426862
2024-01-04;11,368519533506
2024-01-05;11,322709515238
2024-01-08;10,81879931429
2024-01-09;10,891331843214
2024-01-10;10,856974329513
2024-01-11;10,849339326468
2024-01-12;11,158556949777
2024-01-15;11,253994487836
2024-01-16;11,337979521327
2024-01-17;11,452504566997
2024-01-18;11,643379643114
2024-01-19;11,704459667471
2024-01-22;12,101479825793
2024-01-23;11,452504566997
2024-01-24;11,796079704007
2024-01-25;12,025129795347
2024-01-26;12,101479825793
2024-01-29;11,910604749677
2024-01-30;11,918239752721
2024-01-31;12,101479825793
2024-02-01;12,216004871463
2024-02-02;11,815167211618
2024-02-05;11,818984713141
2024-02-06;12,051852306003
2024-02-07;11,910604749677
2024-02-08;11,639562141591
2024-02-09;11,658649649203
2024-02-12;11,589934621801
2024-02-13;11,536489600488
2024-02-14;11,540307102011
2024-02-15;10,948594366049
2024-02-16;11,066936913241
2024-02-19;11,303622007626
2024-02-20;11,460139570042
2024-02-21;11,547942105055
2024-02-22;11,589934621801
2024-02-23;11,891517242065
2024-02-26;11,486862080698
2024-02-27;10,711909271664
2024-02-28;10,467589174235
2024-02-29;10,417961654445
2024-03-01;10,345429125521
2024-03-04;10,284349101163
2024-03-05;10,211816572239
2024-03-06;10,040029003734
2024-03-07;10,059116511346
2024-03-08;10,097291526569
2024-03-11;10,043846505256
2024-03-12;10,29580160573
2024-03-13;10,299619107253
2024-03-14;10,009488991555
2024-03-15;10,253809088985
2024-03-18;10,383604140744
2024-03-19;10,520499745335
2024-03-20;10,270213662684
2024-03-21;10,274455799678
2024-03-22;9,8629685112513
2024-03-25;10,333845717595
2024-03-26;10,68170095111
2024-03-27;10,643521718163
2024-03-28;10,647763855157
2024-04-02;10,630795307181
